CaseId,Cloudy,Sprinkler,Rain,WetGrass
2990,False,True,False,True
2991,False,True,True,True
2992,True,False,True,True
2993,False,False,True,True
2994,False,True,False,True
2995,False,False,False,False
2996,False,False,False,False
2997,False,True,False,True
2998,True,True,True,True
2999,False,True,False,True
3000,True,False,True,True
3001,False,True,False,True
3002,True,False,False,False
3003,True,False,True,True
3004,True,False,True,True
3005,True,False,True,False
3006,True,True,True,True
3007,True,False,True,True
3008,False,True,False,True
3009,True,False,True,True
3010,False,False,False,False
3011,True,False,True,True
3012,False,True,False,True
3013,False,True,True,True
3014,True,False,False,False
3015,True,False,True,True
3016,False,False,False,False
3017,False,False,True,True
3018,False,True,False,True
3019,True,False,True,True
3020,True,False,True,False
3021,False,True,False,True
3022,True,False,True,True
3023,True,True,True,True
3024,True,False,True,True
3025,False,True,True,True
3026,True,False,True,True
3027,True,False,True,True
3028,False,True,False,True
3029,True,False,True,True
3030,True,False,True,True
3031,False,False,True,True
3032,False,True,False,True
3033,False,False,True,True
3034,True,False,True,True
3035,False,False,False,False
3036,False,True,False,True
3037,False,False,False,False
3038,True,True,True,True
3039,True,False,False,False
3040,True,False,False,False
3041,True,False,True,True
3042,True,False,True,True
3043,False,False,True,True
3044,True,False,False,False
3045,True,False,False,False
3046,False,False,False,False
3047,True,False,True,True
3048,False,True,False,True
3049,False,False,False,False
3050,False,True,False,True
3051,True,False,True,True
3052,False,False,False,False
3053,False,True,False,False
3054,True,False,True,True
3055,False,False,False,False
3056,False,False,False,False
3057,False,True,False,True
3058,True,False,False,False
3059,False,True,False,True
3060,True,False,False,False
3061,True,False,False,False
3062,False,False,False,False
3063,True,True,True,True
3064,False,False,False,False
3065,False,False,False,False
3066,True,True,True,True
3067,True,False,False,False
3068,True,False,False,False
3069,False,True,False,True
3070,False,False,True,True
3071,False,True,False,True
3072,False,False,False,False
3073,False,False,False,False
3074,True,False,True,True
3075,False,False,False,False
3076,False,True,True,True
3077,True,False,True,True
3078,True,False,True,True
3079,False,False,False,False
3080,False,True,False,True
3081,False,False,False,False
3082,True,False,True,True
3083,False,False,False,False
3084,True,False,True,True
3085,True,True,True,True
3086,False,True,False,True
3087,True,False,True,True
3088,False,False,False,False
3089,False,False,False,False
3090,True,False,True,True
3091,True,False,True,True
3092,True,False,True,True
3093,True,False,True,True
3094,False,False,False,False
3095,True,False,True,True
3096,True,False,True,True
3097,True,True,True,True
3098,False,False,False,False
3099,False,False,False,False
3100,True,False,True,True
3101,True,False,True,True
3102,False,False,False,False
3103,True,False,True,False
3104,False,True,False,True
3105,True,False,True,False
3106,True,False,True,True
3107,True,False,True,True
3108,False,True,False,True
3109,True,False,True,True
3110,True,False,False,False
3111,True,False,False,False
3112,True,False,False,False
3113,True,False,True,True
3114,False,True,False,True
3115,True,False,True,False
3116,True,False,True,True
3117,False,True,False,True
3118,False,True,False,True
3119,False,False,False,False
3120,False,False,True,False
3121,False,True,False,True
3122,True,False,True,True
3123,False,True,False,True
3124,True,False,True,True
3125,False,False,False,False
3126,False,False,False,False
3127,True,False,False,False
3128,False,True,False,True
3129,False,False,False,False
3130,False,False,False,False
3131,False,True,False,True
3132,True,False,False,False
3133,True,False,False,False
3134,True,True,True,True
3135,False,True,False,True
3136,True,False,True,True
3137,False,False,False,False
3138,False,True,False,False
3139,True,False,True,True
3140,False,False,False,False
3141,True,False,True,True
3142,True,False,True,True
3143,True,False,True,True
3144,True,False,True,True
3145,True,False,True,True
3146,False,False,True,False
3147,False,False,True,True
3148,False,False,False,False
3149,True,False,False,False
3150,True,False,True,True
3151,True,True,True,True
3152,False,True,False,True
3153,False,False,False,False
3154,True,False,True,True
3155,True,False,False,False
3156,True,False,True,True
3157,False,False,False,False
3158,False,False,False,False
3159,True,True,True,True
3160,True,False,False,False
3161,False,False,False,False
3162,True,False,True,True
3163,False,True,False,True
3164,True,False,True,True
3165,True,False,True,True
3166,False,False,False,False
3167,True,False,True,True
3168,False,True,True,True
3169,True,True,True,True
3170,False,True,True,True
3171,False,False,False,False
3172,False,False,False,False
3173,False,True,False,True
3174,True,False,True,True
3175,False,True,False,True
3176,True,True,True,True
3177,True,False,True,True
3178,False,True,False,True
3179,True,True,True,True
3180,True,False,True,True
3181,True,False,True,True
3182,True,True,True,True
3183,True,False,True,True
3184,True,False,True,True
3185,True,False,False,False
3186,False,True,True,True
3187,False,True,False,False
3188,False,False,False,False
3189,False,True,False,True
3190,True,False,True,True
3191,False,False,False,False
3192,True,False,True,True
3193,False,False,False,False
3194,False,True,False,True
3195,False,True,False,True
3196,True,False,True,True
3197,False,True,False,False
3198,True,False,True,True
3199,True,False,True,True
3200,False,False,True,True
3201,True,False,True,False
3202,True,False,True,True
3203,True,True,False,True
3204,True,False,False,False
3205,True,False,True,False
3206,True,True,True,True
3207,True,False,True,False
3208,False,False,False,False
3209,True,False,False,False
3210,True,False,False,False
3211,False,False,False,False
3212,False,True,False,True
3213,False,True,False,True
3214,True,False,True,True
3215,True,False,True,True
3216,True,False,True,True
3217,True,False,True,True
3218,True,False,False,False
3219,True,False,True,True
3220,False,True,False,True
3221,True,True,True,True
3222,True,False,True,False
3223,True,False,True,True
3224,True,False,True,False
3225,False,True,True,True
3226,True,False,True,True
3227,True,False,True,True
3228,True,False,True,True
3229,True,True,True,True
3230,False,False,False,False
3231,True,True,True,True
3232,False,False,False,False
3233,True,False,True,True
3234,True,False,True,True
3235,False,False,False,False
3236,True,False,False,False
3237,True,False,False,False
3238,False,True,False,True
3239,False,False,False,False
3240,False,False,False,False
3241,False,True,False,True
3242,False,False,False,False
3243,False,False,False,False
3244,True,False,True,True
3245,True,False,True,True
3246,False,True,True,True
3247,False,False,False,False
3248,False,True,False,True
3249,True,False,True,True
3250,False,True,True,True
3251,False,False,False,False
3252,False,True,False,True
3253,True,False,False,False
3254,True,False,True,True
3255,True,False,False,False
3256,True,False,True,True
3257,False,True,False,True
3258,True,False,True,False
3259,False,True,False,True
3260,False,False,False,False
3261,True,False,True,True
3262,True,False,False,False
3263,False,False,False,False
3264,True,False,True,True
3265,False,True,False,True
3266,False,True,True,True
3267,False,False,False,False
3268,False,False,False,False
3269,False,False,False,False
3270,False,False,False,False
3271,False,False,False,False
3272,True,False,True,True
3273,False,False,True,True
3274,False,True,False,True
3275,True,False,False,False
3276,True,True,True,True
3277,True,False,False,False
3278,True,False,True,True
3279,False,True,False,True
3280,False,False,True,True
3281,True,False,False,False
3282,True,False,True,True
3283,False,True,False,True
3284,False,True,True,True
3285,False,True,False,True
3286,False,False,True,True
3287,True,True,True,True
3288,True,False,False,False
3289,False,True,True,True
3290,True,False,True,True
3291,False,False,False,False
3292,True,False,True,True
3293,True,False,True,True
3294,True,False,False,False
3295,True,False,True,True
3296,False,False,True,True
3297,True,False,False,False
3298,True,False,True,True
3299,False,False,False,False
3300,True,False,True,True
3301,False,False,False,False
3302,False,False,False,False
3303,True,False,True,True
3304,True,False,False,False
3305,True,True,True,True
3306,True,False,False,False
3307,True,False,True,True
3308,False,True,False,True
3309,True,False,False,False
3310,False,False,True,True
3311,True,False,True,True
3312,True,False,True,True
3313,False,False,False,False
3314,False,False,False,False
3315,False,False,False,False
3316,False,False,False,False
3317,False,True,False,True
3318,True,False,True,True
3319,False,True,True,True
3320,False,False,False,False
3321,True,False,True,True
3322,False,True,False,True
3323,False,True,False,True
3324,False,False,False,False
3325,False,True,False,True
3326,True,False,False,False
3327,False,True,True,True
3328,False,False,False,False
3329,True,False,True,True
3330,False,True,False,True
3331,True,False,False,False
3332,True,False,True,True
3333,False,True,False,True
3334,False,False,False,False
3335,False,True,False,True
3336,True,False,True,True
3337,True,False,False,False
3338,False,True,False,True
3339,True,False,False,False
3340,False,False,False,False
3341,False,False,False,False
3342,False,True,False,True
3343,True,False,True,True
3344,True,False,False,False
3345,False,False,False,False
3346,True,False,True,True
3347,True,False,True,True
3348,False,True,False,True
3349,False,True,False,True
3350,True,False,True,True
3351,True,False,True,True
3352,False,False,False,False
3353,False,False,False,False
3354,False,False,False,False
3355,False,False,False,False
3356,False,True,False,False
3357,False,False,False,False
3358,True,False,True,True
3359,False,False,False,False
3360,True,False,True,True
3361,False,True,False,True
3362,False,True,False,True
3363,True,False,False,False
3364,True,True,True,True
3365,True,False,False,False
3366,False,True,False,True
3367,False,False,False,False
3368,False,True,False,True
3369,True,False,True,True
3370,False,False,False,False
3371,True,False,True,True
3372,False,False,False,False
3373,False,False,False,False
3374,False,True,False,True
3375,False,True,False,True
3376,False,True,False,False
3377,True,False,False,False
3378,True,False,True,True
3379,True,False,True,True
3380,True,False,True,False
3381,False,False,False,False
3382,False,True,True,True
3383,True,False,True,True
3384,True,False,False,False
3385,False,True,False,True
3386,False,True,True,True
3387,False,False,False,False
3388,False,True,True,True
3389,True,False,True,True
3390,False,False,False,False
3391,False,False,False,False
3392,True,False,True,True
3393,False,True,False,False
3394,False,False,False,False
3395,False,True,True,True
3396,False,False,False,False
3397,True,False,True,True
3398,True,False,True,True
3399,True,False,True,True
3400,True,False,False,False
3401,False,True,False,True
3402,False,True,False,True
3403,True,False,True,True
3404,True,True,True,True
3405,True,True,True,True
3406,True,False,True,True
3407,False,True,False,True
3408,False,True,False,True
3409,True,True,True,True
3410,True,False,True,True
3411,False,False,False,False
3412,False,True,False,True
3413,False,True,False,True
3414,True,False,True,True
3415,False,False,False,False
3416,True,False,False,False
3417,True,False,True,True
3418,False,False,False,False
3419,False,True,False,True
3420,True,False,False,False
3421,False,False,False,False
3422,False,True,False,False
3423,True,False,True,True
3424,True,False,True,True
3425,False,False,False,False
3426,True,False,True,True
3427,False,True,False,False
3428,False,True,False,True
3429,False,True,False,True
3430,True,False,True,True
3431,True,False,True,True
3432,False,False,False,False
3433,True,False,True,True
3434,False,True,False,True
3435,False,True,False,True
3436,False,True,False,True
3437,False,True,False,True
3438,True,False,True,True
3439,True,False,True,False
3440,True,False,True,False
3441,False,False,False,False
3442,False,True,False,True
3443,False,True,False,True
3444,True,False,True,True
3445,False,False,True,True
3446,True,False,False,False
3447,True,False,True,True
3448,True,False,True,True
3449,False,False,False,False
3450,False,False,False,False
3451,False,True,False,True
3452,True,False,True,True
3453,True,True,False,True
3454,True,False,True,False
3455,False,False,False,False
3456,True,False,True,True
3457,True,False,True,True
3458,True,False,True,False
3459,True,False,False,False
3460,False,True,False,True
3461,False,True,False,True
3462,False,False,False,False
3463,False,False,False,False
3464,True,False,True,True
3465,True,False,True,True
3466,True,False,True,True
3467,False,False,False,False
3468,False,False,True,True
3469,True,False,True,False
3470,False,False,False,False
3471,True,False,True,True
3472,False,False,False,False
3473,True,False,True,True
3474,False,False,True,True
3475,False,True,False,True
3476,False,False,True,True
3477,False,True,False,True
3478,True,False,True,True
3479,False,False,False,False
3480,True,False,True,True
3481,True,False,True,True
3482,False,False,False,False
3483,True,False,True,True
3484,True,True,True,True
3485,False,True,False,True
3486,True,False,True,True
3487,False,False,True,True
3488,False,False,False,False
3489,True,False,True,True
3490,False,True,False,True
3491,False,True,False,True
3492,True,False,False,False
3493,False,True,True,True
3494,False,False,False,False
3495,True,True,True,True
3496,False,True,True,True
3497,True,False,True,True
3498,False,True,False,True
3499,False,True,False,True
3500,False,False,True,True
3501,True,False,True,True
3502,False,True,False,True
3503,False,False,True,True
3504,False,False,False,False
3505,True,False,False,False
3506,True,False,True,True
3507,False,True,False,True
3508,True,False,False,False
3509,False,False,False,False
3510,False,True,True,True
3511,False,False,False,False
3512,True,False,True,True
3513,True,False,True,False
3514,True,False,True,True
3515,False,False,False,False
3516,True,False,True,True
3517,False,False,False,False
3518,True,False,True,True
3519,False,False,False,False
3520,True,False,True,True
3521,False,False,False,False
3522,False,True,False,True
3523,True,False,True,True
3524,False,False,True,True
3525,False,True,False,True
3526,True,True,True,True
3527,False,False,True,True
3528,False,True,False,True
3529,True,False,True,True
3530,False,False,False,False
3531,True,False,True,True
3532,True,False,True,False
3533,False,False,True,True
3534,False,False,False,False
3535,True,False,True,True
3536,True,True,True,True
3537,False,False,False,False
3538,False,False,False,False
3539,True,True,True,True
3540,False,True,False,True
3541,False,True,False,False
3542,True,True,True,True
3543,False,True,True,True
3544,False,True,False,True
3545,False,False,False,False
3546,False,False,True,True
3547,True,False,True,True
3548,True,False,True,True
3549,False,True,True,True
3550,True,False,True,True
3551,True,False,True,True
3552,False,False,False,False
3553,True,False,True,True
3554,False,False,False,False
3555,True,False,True,True
3556,False,True,True,True
3557,True,False,True,True
3558,True,False,False,False
3559,True,False,True,True
3560,True,False,True,True
3561,True,False,True,True
3562,False,True,False,True
3563,False,False,False,False
3564,True,False,False,False
3565,False,True,False,False
3566,True,False,True,True
3567,False,True,False,False
3568,False,True,False,True
3569,False,False,True,True
3570,False,False,False,False
3571,True,False,True,True
3572,True,False,True,False
3573,False,True,False,False
3574,True,False,True,True
3575,True,False,True,True
3576,True,False,False,False
3577,True,False,True,True
3578,True,False,True,True
3579,True,False,True,False
3580,True,False,True,True
3581,False,False,True,True
3582,False,True,False,True
3583,True,False,False,False
3584,True,False,True,True
3585,False,True,False,True
3586,True,False,False,False
3587,True,False,True,True
3588,False,True,False,True
3589,True,False,True,True
3590,True,False,False,False
3591,False,True,True,True
3592,False,False,False,False
3593,False,True,False,True
3594,True,False,True,True
3595,True,False,True,True
3596,False,False,True,False
3597,True,False,True,True
3598,False,False,False,False
3599,True,False,False,False
3600,False,True,True,True
3601,True,False,False,False
3602,True,False,True,True
3603,True,False,True,True
3604,False,False,False,False
3605,True,True,True,True
3606,False,False,False,False
3607,False,True,False,True
3608,False,False,False,False
3609,False,True,False,True
3610,False,False,False,False
3611,False,False,False,False
3612,True,False,True,True
3613,False,False,False,False
3614,True,False,True,True
3615,True,False,True,True
3616,True,False,True,True
3617,True,False,True,True
3618,False,True,False,True
3619,True,False,False,False
3620,True,False,True,True
3621,True,False,True,True
3622,True,False,True,True
3623,False,True,False,False
3624,True,False,False,False
3625,False,False,False,False
3626,True,False,True,True
3627,True,False,True,True
3628,False,False,False,False
3629,True,False,True,True
3630,True,False,True,True
3631,True,False,True,True
3632,True,False,True,True
3633,False,True,False,True
3634,True,False,True,True
3635,True,False,True,True
3636,False,False,False,False
3637,False,False,False,False
3638,False,False,False,False
3639,True,False,True,False
3640,True,False,True,False
3641,False,False,False,False
3642,False,False,False,False
3643,False,True,False,True
3644,False,True,False,False
3645,False,False,False,False
3646,False,False,True,True
3647,True,False,True,True
3648,True,False,False,False
3649,True,False,True,False
3650,False,True,False,False
3651,True,False,True,True
3652,True,True,True,True
3653,True,False,True,True
3654,False,True,False,True
3655,False,False,True,True
3656,False,True,False,True
3657,True,False,True,True
3658,True,False,True,True
3659,False,False,True,False
3660,True,False,False,False
3661,True,False,True,True
3662,True,False,True,True
3663,True,False,True,True
3664,True,False,True,True
3665,False,True,True,True
3666,False,True,False,True
3667,True,False,True,True
3668,True,False,True,True
3669,False,False,False,False
3670,True,False,True,True
3671,False,False,True,True
3672,False,True,False,True
3673,False,True,False,True
3674,True,False,True,False
3675,True,False,True,True
3676,True,False,True,True
3677,True,False,True,True
3678,False,True,False,True
3679,True,False,False,False
3680,True,False,True,True
3681,False,True,False,True
3682,True,False,True,True
3683,False,False,True,True
3684,True,True,True,True
3685,True,False,True,True
3686,False,False,False,False
3687,True,False,True,True
3688,True,False,False,False
3689,False,False,False,False
3690,False,True,False,True
3691,False,True,False,True
3692,True,False,False,False
3693,False,True,False,True
3694,False,True,False,False
3695,False,True,False,True
3696,True,False,False,False
3697,False,False,False,False
3698,True,False,True,True
3699,True,False,False,False
3700,True,False,True,True
3701,False,False,False,False
3702,False,True,False,True
3703,False,False,False,False
3704,False,False,False,False
3705,True,False,True,True
3706,False,True,False,True
3707,False,False,False,False
3708,True,False,True,True
3709,True,False,True,True
3710,True,False,True,True
3711,True,False,True,True
3712,False,False,True,True
3713,False,True,True,True
3714,True,False,True,True
3715,False,True,False,True
3716,False,False,False,False
3717,False,False,True,True
3718,True,False,True,True
3719,False,True,False,True
3720,False,False,False,False
3721,False,False,False,False
3722,True,False,False,False
3723,False,True,False,True
3724,True,False,True,True
3725,True,False,True,True
3726,False,False,False,False
3727,True,False,True,True
3728,True,False,True,True
3729,False,True,True,True
3730,False,False,False,False
3731,False,True,False,True
3732,True,False,True,True
3733,False,True,True,True
3734,True,False,True,True
3735,False,False,False,False
3736,False,True,False,True
3737,True,False,True,True
3738,False,False,False,False
3739,True,False,True,True
3740,True,False,True,True
3741,False,True,False,True
3742,False,True,False,True
3743,False,False,False,False
3744,False,True,False,True
3745,False,False,False,False
3746,False,True,False,True
3747,False,False,False,False
3748,True,False,True,True
3749,True,True,False,True
3750,False,True,False,True
3751,True,False,True,True
3752,True,False,False,False
3753,True,True,True,True
3754,True,False,True,True
3755,False,True,False,True
3756,False,False,False,False
3757,False,False,True,True
3758,True,False,True,True
3759,False,False,False,False
3760,True,False,False,False
3761,False,False,False,False
3762,True,False,True,True
3763,True,False,True,True
3764,False,False,True,True
3765,True,False,True,True
3766,True,False,True,True
3767,False,True,False,True
3768,False,False,False,False
3769,True,False,True,True
3770,True,False,True,True
3771,False,True,False,True
3772,False,False,False,False
3773,True,False,True,True
3774,True,False,True,True
3775,False,False,False,False
3776,True,False,True,True
3777,False,True,True,True
3778,True,True,True,True
3779,False,False,False,False
3780,False,True,True,True
3781,False,True,False,True
3782,True,True,False,False
3783,False,False,False,False
3784,True,False,True,True
3785,True,False,True,True
3786,False,False,True,True
3787,True,False,True,True
3788,True,False,True,True
3789,False,True,False,False
3790,True,False,False,False
3791,True,True,True,True
3792,False,True,False,True
3793,False,True,False,True
3794,False,False,False,False
3795,False,False,False,False
3796,True,False,True,True
3797,True,False,True,False
3798,False,True,False,True
3799,True,False,True,True
3800,True,False,True,True
3801,False,False,False,False
3802,False,True,False,False
3803,False,True,False,True
3804,False,False,False,False
3805,False,False,False,False
3806,False,False,False,False
3807,True,False,True,True
3808,True,False,True,True
3809,True,True,True,True
3810,False,True,False,True
3811,True,False,True,True
3812,True,False,False,False
3813,False,True,True,True
3814,True,False,True,True
3815,True,True,False,True
3816,False,True,False,True
3817,False,False,False,False
3818,False,False,False,False
3819,False,False,True,True
3820,True,True,True,True
3821,False,True,False,True
3822,False,False,False,False
3823,False,True,False,True
3824,False,True,True,True
3825,False,False,False,False
3826,True,False,True,False
3827,False,False,True,True
3828,False,False,False,False
3829,True,False,False,False
3830,True,False,False,False
3831,True,False,True,True
3832,True,True,True,True
3833,False,True,True,True
3834,False,False,False,False
3835,False,False,False,False
3836,False,False,False,False
3837,True,False,True,True
3838,True,False,True,True
3839,False,True,False,True
3840,False,False,False,False
3841,True,False,False,False
3842,False,False,False,False
3843,False,True,True,True
3844,False,True,False,True
3845,True,False,True,True
3846,True,False,True,True
3847,False,False,False,False
3848,False,True,True,True
3849,False,False,False,False
3850,False,True,False,True
3851,False,True,False,True
3852,True,False,True,True
3853,True,False,True,True
3854,False,True,False,True
3855,True,False,True,True
3856,False,False,False,False
3857,True,False,True,True
3858,False,True,False,True
3859,False,True,False,True
3860,False,True,False,True
3861,True,False,True,True
3862,False,False,False,False
3863,True,False,False,False
3864,False,False,True,True
3865,False,False,False,False
3866,False,True,False,False
3867,True,False,True,True
3868,True,True,True,True
3869,True,False,True,True
3870,False,True,False,True
3871,False,False,False,False
3872,True,False,True,False
3873,True,False,False,False
3874,True,False,True,True
3875,True,True,True,True
3876,True,False,True,True
3877,True,False,True,True
3878,True,False,False,False
3879,False,True,False,True
3880,False,False,False,False
3881,True,False,True,False
3882,True,False,True,True
3883,True,False,True,True
3884,True,False,True,True
3885,True,False,True,True
3886,True,False,True,True
3887,False,True,False,True
3888,True,False,True,True
3889,True,False,False,False
3890,True,False,False,False
3891,True,False,True,True
3892,True,False,True,True
3893,False,False,False,False
3894,True,False,True,True
3895,False,True,False,True
3896,False,False,False,False
3897,True,False,True,True
3898,False,True,True,True
3899,False,True,False,True
3900,False,True,False,True
3901,True,False,True,True
3902,True,False,True,True
3903,True,False,True,True
3904,True,False,True,True
3905,True,False,True,True
3906,True,False,True,True
3907,False,True,False,False
3908,False,True,False,True
3909,False,True,False,True
3910,True,False,True,True
3911,False,True,False,True
3912,False,False,False,False
3913,False,True,False,True
3914,False,False,False,False
3915,False,False,False,False
3916,False,True,False,True
3917,True,False,False,False
3918,True,False,True,True
3919,False,True,False,True
3920,True,True,False,False
3921,False,False,False,False
3922,False,False,True,True
3923,True,True,True,True
3924,True,False,True,True
3925,True,False,False,False
3926,False,True,True,True
3927,False,True,False,True
3928,False,True,False,True
3929,False,False,False,False
3930,False,False,False,False
3931,True,False,True,True
3932,True,False,True,True
3933,False,False,False,False
3934,True,False,True,True
3935,False,False,False,False
3936,False,True,False,True
3937,True,False,True,True
3938,True,False,True,True
3939,True,True,False,True
3940,False,False,True,True
3941,False,True,True,True
3942,True,False,True,True
3943,False,False,True,True
3944,True,False,False,False
3945,True,False,False,False
3946,True,False,True,True
3947,True,False,True,True
3948,False,True,False,True
3949,False,True,False,True
3950,True,False,True,True
3951,False,True,False,True
3952,True,True,True,True
3953,True,False,True,True
3954,False,False,True,True
3955,True,False,True,True
3956,True,False,False,False
3957,False,False,False,False
3958,True,False,True,True
3959,True,False,True,True
3960,False,True,False,True
3961,False,True,False,True
3962,False,False,False,False
3963,True,False,True,True
3964,False,True,True,True
3965,False,True,False,True
3966,False,False,False,False
3967,True,False,False,False
3968,True,False,True,True
3969,False,True,False,True
3970,False,False,False,False
3971,True,False,False,False
3972,False,True,True,True
3973,True,False,True,True
3974,False,False,False,False
3975,False,False,True,True
3976,False,False,False,False
3977,False,True,False,True
3978,True,False,True,True
3979,False,False,False,False
3980,False,False,False,False
3981,False,False,False,False
3982,False,False,True,True
3983,False,False,True,True
3984,False,True,False,True
3985,False,False,False,False
3986,True,False,True,True
3987,False,True,True,True
3988,True,False,True,True
3989,True,True,True,True
3990,False,True,True,True
3991,True,False,True,True
3992,False,False,True,True
3993,False,False,False,False
3994,False,True,False,False
3995,True,False,False,False
3996,False,True,True,True
3997,True,False,True,True
3998,False,False,False,False
3999,False,True,True,True
4000,True,False,False,False
4001,True,False,True,True
4002,False,False,False,False
4003,True,False,True,True
4004,True,False,True,True
4005,False,True,False,True
4006,True,False,True,False
4007,False,False,False,False
4008,True,False,True,True
4009,True,False,True,False
4010,False,False,False,False
4011,True,False,True,True
4012,False,True,False,True
4013,False,False,True,True
4014,True,True,False,True
4015,True,False,True,True
4016,True,False,True,True
4017,False,False,False,False
4018,False,False,False,False
4019,False,False,False,False
4020,True,False,True,True
4021,True,False,True,True
4022,True,False,True,True
4023,False,True,False,True
4024,True,False,False,False
4025,False,True,True,True
4026,False,True,False,True
4027,True,False,False,False
4028,False,False,False,False
4029,False,False,False,False
4030,True,True,True,True
4031,True,False,True,True
4032,False,False,False,False
4033,False,False,False,False
4034,True,False,True,True
4035,True,False,False,False
4036,False,True,False,True
4037,False,True,False,True
4038,False,False,True,True
4039,True,False,True,False
4040,False,True,False,True
4041,True,False,True,False
4042,False,False,True,True
4043,True,False,False,False
4044,True,False,False,False
4045,True,True,True,True
4046,True,False,True,False
4047,False,True,False,True
4048,False,False,False,False
4049,True,False,True,True
4050,True,False,True,True
4051,True,True,True,True
4052,False,False,False,False
4053,True,False,True,True
4054,False,False,True,True
4055,True,False,True,False
4056,False,False,False,False
4057,False,False,False,False
4058,False,True,False,True
4059,False,False,False,False
4060,False,False,True,False
4061,False,False,True,True
4062,True,True,True,True
4063,True,False,True,True
4064,True,False,True,True
4065,True,False,True,True
4066,True,False,True,True
4067,False,False,True,True
4068,False,False,True,True
4069,False,True,False,True
4070,False,False,True,True
4071,False,False,False,False
4072,False,True,False,True
4073,True,False,True,True
4074,False,True,False,True
4075,True,False,True,True
4076,True,True,True,True
4077,False,False,False,False
4078,True,False,True,True
4079,False,True,True,True
4080,False,False,True,True
4081,False,False,False,False
4082,False,True,False,True
4083,False,False,False,False
4084,False,False,False,False
4085,False,False,False,False
4086,True,False,False,False
4087,True,False,True,True
4088,True,True,True,True
4089,True,False,True,True
4090,True,False,True,True
4091,True,False,True,True
4092,False,False,False,False
4093,False,True,True,True
4094,True,False,True,True
4095,False,True,False,False
4096,False,True,False,True
4097,True,False,True,False
4098,True,False,True,True
4099,True,False,False,False
4100,False,True,False,True
4101,False,False,True,True
4102,False,True,False,True
4103,True,False,True,True
4104,True,True,False,False
4105,False,False,False,False
4106,False,True,False,True
4107,False,True,False,True
4108,True,False,True,True
4109,True,False,True,False
4110,True,False,True,True
4111,False,True,False,True
4112,True,False,True,True
4113,True,False,True,True
4114,True,True,True,True
4115,False,False,False,False
4116,False,False,False,False
4117,False,False,True,True
4118,False,True,False,True
4119,True,False,True,True
4120,True,False,True,True
4121,False,True,True,True
4122,False,True,False,True
4123,False,False,True,True
4124,False,True,False,True
4125,True,True,True,True
4126,True,False,True,True
4127,True,False,True,True
4128,False,False,False,False
4129,False,False,False,False
4130,False,True,False,True
4131,True,True,True,True
4132,False,True,True,True
4133,False,False,False,False
4134,False,False,False,False
4135,False,False,False,False
4136,False,False,True,True
4137,True,False,True,False
4138,True,False,True,True
4139,True,False,False,False
4140,False,True,True,True
4141,True,False,False,False
4142,True,False,True,True
4143,True,False,False,False
4144,False,False,False,False
4145,False,True,False,True
4146,False,True,False,True
4147,True,False,True,True
4148,False,True,False,True
4149,False,False,True,True
4150,False,True,False,True
4151,True,True,True,True
4152,True,False,True,True
4153,False,True,False,True
4154,False,False,False,False
4155,False,True,False,True
4156,False,True,False,True
4157,True,False,True,True
4158,False,True,False,True
4159,False,True,False,True
4160,True,False,True,True
4161,False,False,False,False
4162,True,False,True,True
4163,False,False,False,False
4164,False,True,True,True
4165,True,False,True,True
4166,False,True,False,True
4167,True,False,True,True
4168,False,True,False,True
4169,True,False,True,True
4170,False,True,True,True
4171,True,False,True,False
4172,True,False,True,True
4173,True,False,True,False
4174,False,True,True,True
4175,True,True,True,True
4176,False,False,False,False
4177,True,False,True,False
4178,True,False,True,True
4179,True,False,True,True
4180,False,False,False,False
4181,True,False,True,True
4182,False,False,True,False
4183,False,True,False,True
4184,False,False,False,False
4185,False,False,False,False
4186,False,True,False,True
4187,True,False,True,True
4188,True,False,False,False
4189,True,False,True,True
4190,False,False,True,True
4191,True,False,True,True
4192,True,False,True,False
4193,True,True,True,True
4194,False,False,False,False
4195,False,False,False,False
4196,True,False,False,False
4197,False,False,False,False
4198,True,False,True,True
4199,False,False,False,False
4200,False,False,False,False
4201,True,False,True,True
4202,False,True,False,True
4203,True,False,True,True
4204,False,False,False,False
4205,False,True,True,True
4206,False,False,False,False
4207,True,False,False,False
4208,True,False,True,True
4209,True,False,True,True
4210,False,False,False,False
4211,True,False,True,True
4212,False,False,False,False
4213,False,True,False,True
4214,False,True,False,True
4215,True,False,True,True
4216,False,True,False,True
4217,False,True,False,True
4218,False,True,True,True
4219,False,True,True,True
4220,True,True,True,True
4221,True,True,True,True
4222,True,False,True,True
4223,False,False,False,False
4224,True,True,True,True
4225,True,False,False,False
4226,False,True,True,True
4227,True,False,False,False
4228,True,False,True,True
4229,False,True,True,True
4230,False,False,True,True
4231,True,False,True,True
4232,False,False,False,False
4233,False,True,False,False
4234,True,False,True,True
4235,False,True,False,True
4236,False,False,False,False
4237,False,False,False,False
4238,False,False,True,True
4239,True,False,True,True
4240,True,False,False,False
4241,True,True,False,True
4242,True,False,False,False
4243,False,True,False,True
4244,True,False,False,False
4245,False,True,False,True
4246,False,False,False,False
4247,True,False,False,False
4248,True,False,True,True
4249,True,False,False,False
4250,False,False,False,False
4251,False,True,True,True
4252,True,False,True,True
4253,True,True,True,True
4254,True,False,False,False
4255,True,True,True,True
4256,True,True,False,True
4257,False,True,False,True
4258,True,False,False,False
4259,True,False,True,True
